article_id,outlet,sentence,mention,label,probability
136,Fox News,"The largest police union in the country, the Fraternal Order of Police, “overwhelmingly” voted to support Trump.",Trump,positive,0.8949
136,Fox News,"""We’ve worked very closely with President Trump over the last four years on many initiatives,"" Fraternal President Patrick Yoes told “Cavuto Live” in September.",President Trump,positive,0.6313
136,Fox News,“We completed our process with polling our members across the country and each one of the states where we exist and got unanimous support to endorse President Trump for a second term.,President Trump,positive,0.9069
136,Fox News,"""
CLICK HERE TO GET THE FOX NEWS APP
Meanwhile, more than 175 current and former law enforcement officers and officials have endorsed Democrat Joe Biden for president, slamming Trump as a ""lawless"" president.",Trump,negative,0.9723
137,Fox News,"Here's what you need to know as you start your day ...
Trump, Biden both voice optimism as election results remain unclear
President Trump and Democratic nominee Joe Biden spun competing narratives as there was still no clear result in the presidential election -- despite each candidate notching wins in a handful of key swing states, the Fox News Decision Desk projected.",Trump,negative,0.6101
137,Fox News,"Here's what you need to know as you start your day ...
Trump, Biden both voice optimism as election results remain unclear
President Trump and Democratic nominee Joe Biden spun competing narratives as there was still no clear result in the presidential election -- despite each candidate notching wins in a handful of key swing states, the Fox News Decision Desk projected.",President Trump,negative,0.6234
137,Fox News,"In a speech early Wednesday, Trump declared victory in multiple key battleground states, even though it remained unclear who had the votes to win.",Trump,positive,0.7309
137,Fox News,"In other developments:
- National Guard brought in to help with Wisconsin ballot counting issue
- Twitter flags Trump tweet warning Democrats 'trying to steal' the election as 'misleading'
- Pennsylvania county under scrutiny as judge weighs in on claims ballots were canvassed early, changed: report
- Nevada county judge keeps some polls open later after Trump campaign sues
Media misjudged Trump support among non-White voters: Tucker Carlson
Tucker Carlson criticized the mainstream media on Tuesday night for painting President Trump as a racist who would struggle to attract non-White voters, after the president delivered a strong showing in Miami-Dade County in Florida.",Trump,negative,0.9605
137,Fox News,"In other developments:
- National Guard brought in to help with Wisconsin ballot counting issue
- Twitter flags Trump tweet warning Democrats 'trying to steal' the election as 'misleading'
- Pennsylvania county under scrutiny as judge weighs in on claims ballots were canvassed early, changed: report
- Nevada county judge keeps some polls open later after Trump campaign sues
Media misjudged Trump support among non-White voters: Tucker Carlson
Tucker Carlson criticized the mainstream media on Tuesday night for painting President Trump as a racist who would struggle to attract non-White voters, after the president delivered a strong showing in Miami-Dade County in Florida.",Trump,negative,0.9605
137,Fox News,"In other developments:
- National Guard brought in to help with Wisconsin ballot counting issue
- Twitter flags Trump tweet warning Democrats 'trying to steal' the election as 'misleading'
- Pennsylvania county under scrutiny as judge weighs in on claims ballots were canvassed early, changed: report
- Nevada county judge keeps some polls open later after Trump campaign sues
Media misjudged Trump support among non-White voters: Tucker Carlson
Tucker Carlson criticized the mainstream media on Tuesday night for painting President Trump as a racist who would struggle to attract non-White voters, after the president delivered a strong showing in Miami-Dade County in Florida.",Trump,negative,0.9605
137,Fox News,"In other developments:
- National Guard brought in to help with Wisconsin ballot counting issue
- Twitter flags Trump tweet warning Democrats 'trying to steal' the election as 'misleading'
- Pennsylvania county under scrutiny as judge weighs in on claims ballots were canvassed early, changed: report
- Nevada county judge keeps some polls open later after Trump campaign sues
Media misjudged Trump support among non-White voters: Tucker Carlson
Tucker Carlson criticized the mainstream media on Tuesday night for painting President Trump as a racist who would struggle to attract non-White voters, after the president delivered a strong showing in Miami-Dade County in Florida.",President Trump,negative,0.9541
137,Fox News,"An hour ago, with 84 percent reporting, Donald Trump had already outstripped that by more than 100,000 votes,” Carlson said.",Donald Trump,negative,0.5168
137,Fox News,"""That’s not what you would have expected if you’ve been watching for the past six months this attempt to racialize everything to make Trump the greatest racist in the world’s history.",Trump,negative,0.9897
137,Fox News,"Whether you buy that or not, you would expect that to depress the votes for Trump in Miami-Dade County but the opposite happened.",Trump,negative,0.6944
137,Fox News,"In other developments:
- Cuban Americans, senior citizens lean toward Trump in Florida: Fox News Voter Analysis
- Media watchdog compiles ‘dumbest predictions made about the election’ by anti-Trump pundits
- CNN's Jake Tapper now insists Biden 'landslide' was 'always a pipe dream' for Dems
- Rush Limbaugh says media's narrative about enthusiasm for Biden will be proven wrong
- Dan Gainor: Left-wing journalists upset by strong early showing by Trump as ballot counting continues
Protesters gather at Black Lives Matter Plaza in DC to watch election results come in
Waves of demonstrators gathered at Black Lives Matter Plaza in near the White House in Washington, D.C., on Tuesday night -- guarded by a strong police presence and reports of at least one minor scuffle.",Trump,negative,0.781
137,Fox News,"In other developments:
- Cuban Americans, senior citizens lean toward Trump in Florida: Fox News Voter Analysis
- Media watchdog compiles ‘dumbest predictions made about the election’ by anti-Trump pundits
- CNN's Jake Tapper now insists Biden 'landslide' was 'always a pipe dream' for Dems
- Rush Limbaugh says media's narrative about enthusiasm for Biden will be proven wrong
- Dan Gainor: Left-wing journalists upset by strong early showing by Trump as ballot counting continues
Protesters gather at Black Lives Matter Plaza in DC to watch election results come in
Waves of demonstrators gathered at Black Lives Matter Plaza in near the White House in Washington, D.C., on Tuesday night -- guarded by a strong police presence and reports of at least one minor scuffle.",Trump,negative,0.8303
137,Fox News,"In other developments:
- Cuban Americans, senior citizens lean toward Trump in Florida: Fox News Voter Analysis
- Media watchdog compiles ‘dumbest predictions made about the election’ by anti-Trump pundits
- CNN's Jake Tapper now insists Biden 'landslide' was 'always a pipe dream' for Dems
- Rush Limbaugh says media's narrative about enthusiasm for Biden will be proven wrong
- Dan Gainor: Left-wing journalists upset by strong early showing by Trump as ballot counting continues
Protesters gather at Black Lives Matter Plaza in DC to watch election results come in
Waves of demonstrators gathered at Black Lives Matter Plaza in near the White House in Washington, D.C., on Tuesday night -- guarded by a strong police presence and reports of at least one minor scuffle.",Trump,negative,0.781
137,Fox News,Local news outlets reported that hundreds of demonstrators against and for President Trump were present as they planned to watch the state-by-state results of the 2020 election.,President Trump,negative,0.6593
137,Fox News,"In other developments:
- DC protesters organized via Zoom for months, thousands expected outside White House on Election Day
- Three-quarters of Americans concerned about post-election violence: poll
- ‘No climb’ fence installed around White House, source says
- Activist group plans widespread, ‘disruptive’ election activities to thwart potential Trump ‘coup’
CLICK HERE TO GET THE FOX NEWS APP
TODAY'S MUST-READS:
- Election betting odds have flipped to favor Trump, expert says
- RNC speaker Kim Klacik falls short in House bid despite viral campaign ad, Trump support
- GOP newcomer Madison Cawthorn wins North Carolina congressional seat vacated by Mark Meadows
- Democrats retain control of House, battle remains for Senate majority
- Loeffler, Warnock headed to runoff in Georgia as Collins concedes
- Ex-ESPN host Jemele Hill says 'it's on White people' if Trump wins reelection: 'No one else'
- Chris Wallace: Fate of the election is completely 'up for grabs
THE LATEST FROM FOX BUSINESS:
- Stock futures pare gains as Biden wins Arizona
- More than $1B expected to be wagered on 2020 U.S. presidential election
- Businesses paying up to protect workspaces amid potential unrest
- Trump or Biden?",Trump,negative,0.7614
137,Fox News,"In other developments:
- DC protesters organized via Zoom for months, thousands expected outside White House on Election Day
- Three-quarters of Americans concerned about post-election violence: poll
- ‘No climb’ fence installed around White House, source says
- Activist group plans widespread, ‘disruptive’ election activities to thwart potential Trump ‘coup’
CLICK HERE TO GET THE FOX NEWS APP
TODAY'S MUST-READS:
- Election betting odds have flipped to favor Trump, expert says
- RNC speaker Kim Klacik falls short in House bid despite viral campaign ad, Trump support
- GOP newcomer Madison Cawthorn wins North Carolina congressional seat vacated by Mark Meadows
- Democrats retain control of House, battle remains for Senate majority
- Loeffler, Warnock headed to runoff in Georgia as Collins concedes
- Ex-ESPN host Jemele Hill says 'it's on White people' if Trump wins reelection: 'No one else'
- Chris Wallace: Fate of the election is completely 'up for grabs
THE LATEST FROM FOX BUSINESS:
- Stock futures pare gains as Biden wins Arizona
- More than $1B expected to be wagered on 2020 U.S. presidential election
- Businesses paying up to protect workspaces amid potential unrest
- Trump or Biden?",Trump,negative,0.7588
137,Fox News,"In other developments:
- DC protesters organized via Zoom for months, thousands expected outside White House on Election Day
- Three-quarters of Americans concerned about post-election violence: poll
- ‘No climb’ fence installed around White House, source says
- Activist group plans widespread, ‘disruptive’ election activities to thwart potential Trump ‘coup’
CLICK HERE TO GET THE FOX NEWS APP
TODAY'S MUST-READS:
- Election betting odds have flipped to favor Trump, expert says
- RNC speaker Kim Klacik falls short in House bid despite viral campaign ad, Trump support
- GOP newcomer Madison Cawthorn wins North Carolina congressional seat vacated by Mark Meadows
- Democrats retain control of House, battle remains for Senate majority
- Loeffler, Warnock headed to runoff in Georgia as Collins concedes
- Ex-ESPN host Jemele Hill says 'it's on White people' if Trump wins reelection: 'No one else'
- Chris Wallace: Fate of the election is completely 'up for grabs
THE LATEST FROM FOX BUSINESS:
- Stock futures pare gains as Biden wins Arizona
- More than $1B expected to be wagered on 2020 U.S. presidential election
- Businesses paying up to protect workspaces amid potential unrest
- Trump or Biden?",Trump,ERROR,
137,Fox News,"In other developments:
- DC protesters organized via Zoom for months, thousands expected outside White House on Election Day
- Three-quarters of Americans concerned about post-election violence: poll
- ‘No climb’ fence installed around White House, source says
- Activist group plans widespread, ‘disruptive’ election activities to thwart potential Trump ‘coup’
CLICK HERE TO GET THE FOX NEWS APP
TODAY'S MUST-READS:
- Election betting odds have flipped to favor Trump, expert says
- RNC speaker Kim Klacik falls short in House bid despite viral campaign ad, Trump support
- GOP newcomer Madison Cawthorn wins North Carolina congressional seat vacated by Mark Meadows
- Democrats retain control of House, battle remains for Senate majority
- Loeffler, Warnock headed to runoff in Georgia as Collins concedes
- Ex-ESPN host Jemele Hill says 'it's on White people' if Trump wins reelection: 'No one else'
- Chris Wallace: Fate of the election is completely 'up for grabs
THE LATEST FROM FOX BUSINESS:
- Stock futures pare gains as Biden wins Arizona
- More than $1B expected to be wagered on 2020 U.S. presidential election
- Businesses paying up to protect workspaces amid potential unrest
- Trump or Biden?",Trump,ERROR,
137,Fox News,"In other developments:
- DC protesters organized via Zoom for months, thousands expected outside White House on Election Day
- Three-quarters of Americans concerned about post-election violence: poll
- ‘No climb’ fence installed around White House, source says
- Activist group plans widespread, ‘disruptive’ election activities to thwart potential Trump ‘coup’
CLICK HERE TO GET THE FOX NEWS APP
TODAY'S MUST-READS:
- Election betting odds have flipped to favor Trump, expert says
- RNC speaker Kim Klacik falls short in House bid despite viral campaign ad, Trump support
- GOP newcomer Madison Cawthorn wins North Carolina congressional seat vacated by Mark Meadows
- Democrats retain control of House, battle remains for Senate majority
- Loeffler, Warnock headed to runoff in Georgia as Collins concedes
- Ex-ESPN host Jemele Hill says 'it's on White people' if Trump wins reelection: 'No one else'
- Chris Wallace: Fate of the election is completely 'up for grabs
THE LATEST FROM FOX BUSINESS:
- Stock futures pare gains as Biden wins Arizona
- More than $1B expected to be wagered on 2020 U.S. presidential election
- Businesses paying up to protect workspaces amid potential unrest
- Trump or Biden?",Trump,ERROR,
137,Fox News,"Stimulus in the cards anyway
- Amazon to double company's Black leadership over next two years, ensure ‘inclusive language in software coding’
#The Flashback: CLICK HERE to find out what happened on ""This Day in History.”
SOME PARTING WORDS
Tucker Carlson discussed the “shy” Trump voters who came out and voted for him in Tuesday’s election.",Trump,negative,0.8537
138,NYT,"The host was Arthur Schwartz, a New York public relations man close to President Trump’s eldest son, Donald Jr.",President Trump,neutral,0.9512
138,NYT,"The host was Arthur Schwartz, a New York public relations man close to President Trump’s eldest son, Donald Jr.",Donald,neutral,0.9532
138,NYT,"He had represented Mr. Trump during the impeachment trial early this year, and he tried to deflect allegations against the president in part by pointing to Hunter Biden’s work in Ukraine.",Trump,negative,0.7249
138,NYT,The Trump team left believing that The Journal would blow the thing open and their excitement was conveyed to the president.,Trump,neutral,0.6541
138,NYT,The Journal had seemed to be the perfect outlet for a story the Trump advisers believed could sink Mr. Biden’s candidacy.,Trump,neutral,0.6356
138,NYT,"Its Washington bureau chief, Paul Beckett, recently remarked at a virtual gathering of Journal reporters and editors that while he knows that the paper often delivers unwelcome news to the many Trump supporters who read it, The Journal should protect its unique position of being trusted across the political spectrum, two people familiar with the remarks said.",Trump,negative,0.8686
138,NYT,"As the Trump team waited with excited anticipation for a Journal exposé, the newspaper did its due diligence: Mr. Bender and Mr. Beckett handed the story off to a well-regarded China correspondent, James Areddy, and a Capitol Hill reporter who had followed the Hunter Biden story, Andrew Duehren.",Trump,neutral,0.6121
138,NYT,"Without warning his notional allies, Rudy Giuliani, the former New York mayor and now a lawyer for President Trump, burst onto the scene with the tabloid version of the McLean crew’s carefully laid plot.",President Trump,neutral,0.7762
138,NYT,"Mr. Giuliani had been working with the former Trump aide Steve Bannon, who also began leaking some of the emails to favored right-wing outlets.",Trump,negative,0.9616
138,NYT,"While the Trump team was clearly jumpy, editors in The Journal’s Washington bureau were wrestling with a central question: Could the documents, or Mr. Bobulinski, prove that Joe Biden was involved in his son’s lobbying?",Trump,negative,0.8988
138,NYT,"Mr. Trump and his allies expected the Journal story to appear Monday, Oct. 19, according to Mr. Bannon.",Trump,neutral,0.9501
138,NYT,"An “important piece” in The Journal would be coming soon, Mr. Trump told aides on a conference call that day.",Trump,neutral,0.8618
138,NYT,"“The editors didn’t like Trump’s insinuation that we were being teed up to do this hit job,” a Journal reporter who wasn’t directly involved in the story told me.",Trump,negative,0.9812
138,NYT,"He appeared the next day in Nashville to attend the debate as Mr. Trump’s surprise guest, and less than two hours before the debate was to begin, he read a six-minute statement to the press, detailing his allegations that the former vice president had involvement in his son’s business dealings.",Trump,neutral,0.6088
138,NYT,"When Mr. Trump stepped on stage, the president acted as though the details of the emails and the allegations were common knowledge.",Trump,neutral,0.7036
138,NYT,"And if you’d been watching the debate, but hadn’t been obsessively watching Fox News or reading Breitbart, you would have had no idea what Mr. Trump was talking about.",Trump,negative,0.7377
138,NYT,The story the Trump team hoped would upend the campaign was fading fast.,Trump,neutral,0.4793
138,NYT,"The McLean group's failed attempt to sway the election is partly just another story revealing the chaotic, threadbare quality of the Trump operation — a far cry from the coordinated “disinformation” machinery feared by liberals.",Trump,negative,0.9937
138,NYT,"It turns out there is a big difference between WikiLeaks and establishment media coverage of WikiLeaks, a difference between a Trump tweet and an article about it, even between an opinion piece in The Wall Street Journal suggesting Joe Biden had done bad things, and a news article that didn’t reach that conclusion.",Trump,negative,0.9524
138,NYT,"And a broad array of mainstream outlets, unpersuaded that Hunter Biden’s doings tie directly to the former vice president, have largely kept the story off their front pages, and confined to skeptical explanations of what Mr. Trump and his allies are claiming about his opponent.",Trump,negative,0.8944
138,NYT,President Trump himself hit a wall when he tried to push the Hunter Biden narrative onto CBS News.,President Trump,negative,0.9595
138,NYT,"Mr. Trump then did more or less the same thing as Mr. Reynolds, posting a video of his side of the interview to his own blog, Facebook.",Trump,neutral,0.8696
138,NYT,"And Mr. Trump knew it all along — one way to read his endless attacks on the establishment media is as an expression of obsession, a form of love.",Trump,negative,0.7495
139,NYT,"The election of Donald Trump four years ago was a working-class revolt against a despised globalist professional-managerial class that has taken over liberal parties worldwide, throwing them into crisis, the decline in unionism having detached workers from the structure that had long tied them to progressive politics.",Donald Trump,positive,0.7935
139,NYT,Mr. Trump presented himself as a class traitor who would bring the billionaires to heel.,Trump,negative,0.9856
140,NYT,"The latest Dallas Morning News poll says Joe Biden is leading President Trump, 48 percent to 45 percent (though, OK, the FiveThirtyEight polling average of the state has Mr. Trump ahead by 1.4 points).",President Trump,neutral,0.5902
140,NYT,"The latest Dallas Morning News poll says Joe Biden is leading President Trump, 48 percent to 45 percent (though, OK, the FiveThirtyEight polling average of the state has Mr. Trump ahead by 1.4 points).",Trump,neutral,0.5722
140,NYT,Hoping Cornyn crashes In Trump’s red ashes And Latinos vote their ticket straight.,Trump,negative,0.7964
141,NYT,"Contractors have bulldozed through all four southern border states, with nearly 400 miles of wall built or replaced under the Trump administration.",Trump,neutral,0.758
141,NYT,"The Trump administration used a provision of the act to cast aside dozens of laws that protect clean air and water, endangered animals and Indigenous burial grounds to rush wall construction.",Trump,negative,0.9094
143,NYT,"With Election Day imminent, a prominent Texas business leader last week appeared to urge her employees to consider voting for Donald J. Trump and other Republican candidates.",Donald J. Trump,positive,0.5604
143,NYT,"In the original memo, Ms. Smith wrote that the company’s government affairs experts had reviewed the possible impact of various election outcomes, and found that a “unified government” scenario — involving a Democrat in the White House and at least three additional Democratic seats in the Senate — could lead to an increase in corporate taxes of up to 35 percent, a pivot to greener industries that could harm metals manufacturers and a removal of Trump-era tariffs that have benefited U.S. steel and aluminum companies.",Trump,negative,0.7604
143,NYT,"Joseph R. Biden Jr. has said that if he were to win the presidency, he would push for an increase in corporate taxes to 28 percent from their current level of 21 percent under Mr. Trump.",Trump,negative,0.4551
143,NYT,"While Mr. Biden has embraced the idea of spending government money on renewable energy and has criticized Mr. Trump’s tariff policies for alienating allies, he has not taken clear positions on either a carbon tax or tariff reforms .",Trump,negative,0.9836
144,NYT,"As The A.P. tracks the contest between President Trump and Joseph R. Biden Jr., as well as 35 Senate, 11 gubernatorial, 435 congressional and more than 6,000 down-ticket races, its determinations will not be swayed by outside forces.",President Trump,neutral,0.8955
144,NYT,That stance may prove crucial in a turbulent election in which more than 90 million Americans cast their ballots before Election Day on Tuesday because of the coronavirus pandemic — an election further complicated by widespread misinformation and Mr. Trump’s false claims that the vote has been “rigged.”,Trump,negative,0.9936
144,NYT,The A.P. was the first news organization to declare Donald J. Trump the victor of the 2016 election.,Donald J. Trump,positive,0.8177
144,NYT,Eastern Standard Time on the day after Election Day: “WASHINGTON (AP) — Donald Trump elected president of the United States.”,Donald Trump,neutral,0.7738
144,NYT,Any chance of making the call for Mr. Trump or Mr. Biden on Tuesday night or the early hours of Wednesday?,Trump,neutral,0.9719
145,NYT,"Many of the lies are trivial, often bizarrely so, like Trump’s repeated claims to have received an award that doesn’t even exist .",Trump,negative,0.992
145,NYT,"Oh, and Trump keeps claiming that Joe Biden won’t condemn the small amount of violence that has actually happened — when Biden has, in fact, done exactly that .",Trump,negative,0.9514
145,NYT,So Trump wants Americans to be terrified of a menace that exists only in his imagination.,Trump,negative,0.4695
145,NYT,Over the past few months Trump has effectively abandoned any effort to limit the spread of the coronavirus.,Trump,negative,0.9694
145,NYT,"One credible Stanford study estimated that Trump rallies, which involve large numbers of shouting people packed closely together, most unmasked, have caused around 30,000 infections and 700 deaths.",Trump,negative,0.9771
145,NYT,But Trump wants Americans to believe that the pandemic — which killed more Americans last month than are murdered in a typical year — is fake news.,Trump,negative,0.6003
145,NYT,"Trump’s lies about an anarchist threat have given encouragement to white supremacists, including domestic terrorists.",Trump,negative,0.9924
145,NYT,"It’s possible — barely — that Trump will legitimately win re-election, although this would require that the polls be much further off than they were in 2016.",Trump,positive,0.4481
145,NYT,"He’ll probably claim that millions of Trump votes were somehow discarded — after all, he has already made the false claim that ballots are being “dumped in rivers.”",Trump,negative,0.9844
145,NYT,"Professional forecasters have considered Biden the heavy favorite for a long time, but according to a late September Gallup survey , 90 percent of Republicans expect Trump to win.",Trump,positive,0.5783
145,NYT,The immediate result may very well be a wave of violence and property destruction — Trump supporters engaging in the behavior they falsely attribute to Black Lives Matter demonstrators.,Trump,negative,0.9928
146,NYT,"My mom, who calls herself a “conservative socialist,” is the sort of persuadable voter Donald Trump might have been able to win over if he had governed differently.",Donald Trump,negative,0.5053
146,NYT,"She couldn’t bring herself to vote at all in 2016 — Trump was too disgusting; Hillary Clinton was too entitled — but she wasn’t entirely crestfallen about the result, either.",Trump,negative,0.9909
146,NYT,"Her verdict: “If Trump were running against a giraffe, I’d vote for the giraffe.”",Trump,negative,0.7667
146,NYT,It’s not that she disagrees with everything Trump has done.,Trump,negative,0.8186
146,NYT,"“The worst thing Trump has done is the cheapening of our culture,” she says.",Trump,negative,0.9884
146,NYT,"In Trump, by contrast, she sees a combination of vulgarity, cynicism and ignorance that represents a fundamental break with the America she first came to love.",Trump,negative,0.9758
146,NYT,"“I heard Ivanka Trump compare her father to Winston Churchill,” she says.",Trump,neutral,0.7007
146,NYT,My mom concedes that Trump is at least as much a symptom as he is a cause of what’s gone wrong in the country — “a bad system of education” along with news channels that encourage “herd mentality.”,Trump,negative,0.9924
146,NYT,I ask if she thinks America can ever return to its former self after Trump.,Trump,negative,0.7615
146,NYT,"Trump’s presidency, she thinks, has torn the fabric of American life — some of it based on old habits, some on sustaining illusions — in ways that can neither be repaired nor forgiven.",Trump,negative,0.9905
147,NYT,"If Donald Trump loses his re-election bid, there will be a lot of ruin to sort through.",Donald Trump,negative,0.9729
147,NYT,"There have been so many conspiracy theories it’s easy to forget some of them, and this list is hardly exhaustive, but it includes Mr. Trump claiming that Barack Obama wasn’t born in the United States and that Bill and Hillary Clinton were behind the death of their former aide Vince Foster; suggesting that Ted Cruz’s father was involved in the assassination of President John Kennedy and that MSNBC’s Joe Scarborough was involved in the death of a staff member nearly 20 years ago; retweeting claims that SEAL Team 6 didn’t kill Osama bin Laden in 2011; insisting that Ukraine was hiding Hillary Clinton’s missing emails and that Mr. Obama wiretapped Mr. Trump’s phones; and promoting QAnon , a far-right conspiracy theory that believes, as Kevin Roose put it in The Times, that “the world is run by a cabal of Satan-worshiping pedophiles who are plotting against Mr. Trump while operating a global child sex-trafficking ring.”",Trump,negative,0.9866
147,NYT,"There have been so many conspiracy theories it’s easy to forget some of them, and this list is hardly exhaustive, but it includes Mr. Trump claiming that Barack Obama wasn’t born in the United States and that Bill and Hillary Clinton were behind the death of their former aide Vince Foster; suggesting that Ted Cruz’s father was involved in the assassination of President John Kennedy and that MSNBC’s Joe Scarborough was involved in the death of a staff member nearly 20 years ago; retweeting claims that SEAL Team 6 didn’t kill Osama bin Laden in 2011; insisting that Ukraine was hiding Hillary Clinton’s missing emails and that Mr. Obama wiretapped Mr. Trump’s phones; and promoting QAnon , a far-right conspiracy theory that believes, as Kevin Roose put it in The Times, that “the world is run by a cabal of Satan-worshiping pedophiles who are plotting against Mr. Trump while operating a global child sex-trafficking ring.”",Trump,negative,0.9871
147,NYT,"There have been so many conspiracy theories it’s easy to forget some of them, and this list is hardly exhaustive, but it includes Mr. Trump claiming that Barack Obama wasn’t born in the United States and that Bill and Hillary Clinton were behind the death of their former aide Vince Foster; suggesting that Ted Cruz’s father was involved in the assassination of President John Kennedy and that MSNBC’s Joe Scarborough was involved in the death of a staff member nearly 20 years ago; retweeting claims that SEAL Team 6 didn’t kill Osama bin Laden in 2011; insisting that Ukraine was hiding Hillary Clinton’s missing emails and that Mr. Obama wiretapped Mr. Trump’s phones; and promoting QAnon , a far-right conspiracy theory that believes, as Kevin Roose put it in The Times, that “the world is run by a cabal of Satan-worshiping pedophiles who are plotting against Mr. Trump while operating a global child sex-trafficking ring.”",Trump,ERROR,
147,NYT,"There was a time when popularizing such crazed machinations would have caused one to be cast to the outer fringes of American politics; in the case of Mr. Trump, it helped elect him and has created a cultlike devotion among tens of millions of his supporters.",Trump,positive,0.6828
147,NYT,"And because of Mr. Trump, conspiracy theorizing is now a central feature of the Republican Party and American politics.",Trump,negative,0.9702
147,NYT,But what is new — where Mr. Trump is a genuine innovator — is having a conspiracy-monger who is president in a social media age.,Trump,negative,0.851
147,NYT,"Whatever his other limitations, Mr. Trump is a master at trafficking in conspiracy theories, implying that they are true without always embracing them as true.",Trump,negative,0.9703
147,NYT,This is injurious to Trump supporters because people who believe conspiracy theories can become consumed by them.,Trump,negative,0.9583
147,NYT,"Crowds at Mr. Trump’s rallies chant for the firing of Dr. Anthony Fauci, who has been the director of the National Institute of Allergy and Infectious Diseases since 1984, with a White House spokesman, incredibly, dismissing Dr. Fauci “as exactly what the American people have come to expect from the Swamp.”",Trump,negative,0.8137
147,NYT,"This is what Donald Trump has done to our country, with the full backing of his party.",Donald Trump,positive,0.971
147,NYT,"To align with Mr. Trump now, in light of all we know, makes one complicit in the carnage, even if you’re still a Republican.",Trump,negative,0.6122
147,NYT,There is an ugly and dangerous symmetry to Donald Trump’s political career.,Donald Trump,negative,0.9744
147,NYT,"It was launched on the back of the racist conspiracy theory that Mr. Obama wasn’t born in the United States; during his last town hall event, Mr. Trump elevated the claims of QAnon , which the F.B.I. has labeled a domestic terrorist threat and whose followers consider Mr. Trump to be a heroic figure.",Trump,negative,0.7913
147,NYT,"It was launched on the back of the racist conspiracy theory that Mr. Obama wasn’t born in the United States; during his last town hall event, Mr. Trump elevated the claims of QAnon , which the F.B.I. has labeled a domestic terrorist threat and whose followers consider Mr. Trump to be a heroic figure.",Trump,negative,0.7913
147,NYT,"Peter Wehner ( @Peter_Wehner ), a senior fellow at the Ethics and Public Policy Center who served in the previous three Republican administrations, is a contributing opinion writer and the author of “ The Death of Politics : How to Heal Our Frayed Republic After Trump.”",Trump,negative,0.7675
148,NYT,"The outcome could set the course for whether Iran faces more economic collapse, isolation and potential military conflict with a Trump administration or a return to the nuclear deal that President Trump discarded, which could ease economic sanctions and lead to engagement with a Biden administration.",Trump,negative,0.9544
148,NYT,"The outcome could set the course for whether Iran faces more economic collapse, isolation and potential military conflict with a Trump administration or a return to the nuclear deal that President Trump discarded, which could ease economic sanctions and lead to engagement with a Biden administration.",President Trump,negative,0.9377
149,NYT,Voters will deliver their verdict in the contest between President Trump and former Vice President Joe Biden.,President Trump,neutral,0.9274
149,NYT,"Look back: Our photographers documented Mr. Biden’s year of campaign ups and downs and Mr. Trump’s tumultuous 2020, beginning with an impeachment followed by the pandemic.",Trump,negative,0.9414
149,NYT,"The surge came as the Trump administration’s coronavirus response coordinator, Dr. Deborah Birx, delivered a stark warning to White House officials that the pandemic was entering a new and “deadly phase” that demanded a more aggressive approach.",Trump,neutral,0.623
149,NYT,"In a private memo, she suggested that President Trump and his advisers focus more on controlling the virus and less on preventing lockdowns.",President Trump,positive,0.5795
150,NYT,"But if Mr. Trump seems to be winning all of those states, the race could end up turning on Arizona and Pennsylvania, whose results could take several days to report.",Trump,positive,0.831
151,NYT,If you are intending on voting for Joe Biden you must bubble in Trump and vice verse.,Trump,negative,0.5938
151,NYT,"An armed man wearing a Trump hat, combat boots and a visible sidearm was arrested upon returning to a North Carolina polling place after being barred earlier in the day, according to the Charlotte-Mecklenburg Police Department.",Trump,negative,0.8423
152,NYT,"President Trump won a series of key battlegrounds early on Wednesday morning, including Florida, Ohio and Iowa, as Joseph R. Biden Jr. expressed confidence he would ultimately prevail across key Northern states and Arizona as the presidential contest turned into a state-by-state slog that could drag deeper into the week.",President Trump,positive,0.9226
152,NYT,"Mr. Biden did flip a single Electoral College vote that Mr. Trump had won in 2016, carrying Nebraska’s 2nd Congressional District, which includes Omaha.",Trump,neutral,0.6005
152,NYT,"With millions of legitimate votes still waiting to be counted, Mr. Trump prematurely and recklessly declared that he won the election.",Trump,negative,0.9785
152,NYT,"So far, Mr. Trump was holding off Mr. Biden in two Southern states that the former vice president had hoped to snatch back from the Republican column: Georgia and North Carolina .",Trump,negative,0.5055
152,NYT,"Mr. Biden lost Texas, a long-shot hope that some Democrats invested in late in hopes of earning a landslide repudiation of Mr. Trump that did not arrive.",Trump,negative,0.9632
152,NYT,"But while Mr. Trump held a narrow lead, much of the remaining vote to be counted appeared to be in the greater Atlanta area , where Mr. Biden performed strongest.",Trump,neutral,0.5941
152,NYT,"Shortly after Mr. Biden spoke, Mr. Trump responded on Twitter, misleadingly saying he was “up big” and claiming without evidence that “they are trying to STEAL the election.”",Trump,negative,0.9882
152,NYT,"The most encouraging sign on the map for Mr. Biden was in Arizona, where he was leading in a state that Mr. Trump won in 2016.",Trump,neutral,0.5422
152,NYT,"He won New Hampshire and Minnesota, two states that Hillary Clinton had only narrowly carried four years ago and that Mr. Trump had once hoped to flip in 2020.",Trump,neutral,0.6069
152,NYT,"Campaign officials signaled that Biden’s team was preparing to wait for votes to be counted in three Northern battlegrounds that Mr. Trump carried in 2016 — Pennsylvania, Michigan and Wisconsin — where it still feels bullish.",Trump,neutral,0.5999
