article_id,outlet,sentence,mention,label,probability
75,Fox News,"""Last election, I didn't know a single independent/swing voter who was voting for Trump.",Trump,neutral,0.7207
75,Fox News,"And one person after another has confided in me that they’re voting for Trump, but they're afraid to say so publicly, because it will affect their friends/job/customers,"" Musk noted in a post on X.
""Crushing defeat is coming for the oppressive, big government machine represented by the Kamala puppet,"" he added.",Trump,negative,0.7449
75,Fox News,"Musk, who endorsed Trump earlier this year, has suggested that celebrity endorsements will not enable Vice President Kamala Harris, the 2024 Democratic presidential nominee, to win the White House contest.",Trump,neutral,0.6397
75,Fox News,"Trump has said that as president he would establish a ""government efficiency commission"" to audit the federal government and recommend ""drastic reforms.""",Trump,positive,0.817
75,Fox News,"Politicians who have thrown their support behind Trump
Former President Donald Trump is not endorsed by any U.S. presidents aside from himself, with former Republican President George Bush declining to support anyone in the race.",Trump,negative,0.6279
75,Fox News,"Politicians who have thrown their support behind Trump
Former President Donald Trump is not endorsed by any U.S. presidents aside from himself, with former Republican President George Bush declining to support anyone in the race.",Donald Trump,negative,0.4555
75,Fox News,"Despite past conflicts with several Republican lawmakers, many of the GOP elected officials in the House of Representatives and Senate have announced their support for Trump and his running mate Sen. JD Vance.",Trump,positive,0.7067
75,Fox News,"This includes Senate Minority Leader Mitch McConnell, with whom Trump had a longstanding feud, and House Speaker Mike Johnson.",Trump,negative,0.6843
75,Fox News,"Trump has the support of nearly all Republican governors, with the exception of two.",Trump,positive,0.8596
75,Fox News,"Gov. Phil Scott, a moderate Vermont Republican, said he wouldn’t back Trump but wasn’t sure about Harris.",Trump,negative,0.6739
75,Fox News,"Fox News Decision Desk projects Trump will win Georgia
The Fox News Decision Desk can now project that former President Trump will win Georgia.",Trump,positive,0.7119
75,Fox News,"Fox News Decision Desk projects Trump will win Georgia
The Fox News Decision Desk can now project that former President Trump will win Georgia.",President Trump,positive,0.6884
75,Fox News,"It is the first battleground to flip to Trump, and a significant victory for the 45th president.",Trump,positive,0.7695
76,Fox News,"""
BLUE STATE EXODUS COULD REDUCE CHANCES FOR DEMOCRATS, OP-ED SUGGESTS
Jen Barnett, founder of Expatsi, another company that helps U.S. citizens looking to move abroad, said her website's traffic spiked 900% after the first presidential debate between President Biden and former President Trump.",President Trump,neutral,0.7865
76,Fox News,Barnett and her husband moved to Mexico earlier this year after spending years looking for somewhere outside the U.S. to live following Trump winning the 2016 Republican nomination.,Trump,neutral,0.5639
76,Fox News,"Mykel Dicus, 54, from Hayward, California, said in the report that he's pursuing moving to Spain in the next three years because he feels safer there, and he's afraid of another Trump presidency.",Trump,negative,0.9373
76,Fox News,"""Anecdotally, I’ve heard more and more folks talking not just about a Trump administration, but about the divisiveness in the country,"" Amanda Klekowski von Koppenfels, a migration scholar at the University of Kent in Brussels, told the Times.",Trump,negative,0.8145
77,Fox News,Podcaster and political commentator Dave Portnoy reacted to Donald Trump winning the presidential election after a tumultuous campaign in a video shared on social media.,Donald Trump,positive,0.7574
77,Fox News,"""Just a total ringing endorsement for the Republicans and Donald Trump and an indictment against the Democrats.",Donald Trump,positive,0.8756
77,Fox News,"""
The Fox News Decision Desk projected a Trump victory on Wednesday after he accomplished key wins in a handful of battleground states, including Pennsylvania and Wisconsin.",Trump,positive,0.8955
77,Fox News,DONALD TRUMP ELECTED AS THE NEXT PRESIDENT OF THE UNITED STATES,DONALD TRUMP,neutral,0.7544
77,Fox News,Portnoy said that Trump won by a larger margin than he did previously because the Democratic Party chose to insult Independents and other voters.,Trump,positive,0.5339
77,Fox News,"If you say you're voting for Trump, suddenly you're a Nazi, you're Hitler, you're garbage.",Trump,negative,0.9756
77,Fox News,"Enough!""
""Millions and millions and millions of people voted for Trump,"" Portnoy continued.",Trump,positive,0.6922
77,Fox News,"""
TRUMP CLAIMS VICTORY, HARRIS SKIPS PARTY:",TRUMP,neutral,0.4514
77,Fox News,"Portnoy said that Harris' pitch to voters was that Trump is a threat to democracy and that the vice president focused her campaigning on ""fearmongering.",Trump,negative,0.9837
77,Fox News,"Congratulations Donald Trump, I voted for him.",Donald Trump,positive,0.9301
78,Fox News,"Harris surrogate and billionaire investor Mark Cuban conceded President-elect Trump had won on election night, sending him congratulations through social media.",Trump,positive,0.8446
78,Fox News,"""Congrats @realDonald Trump.",Trump,positive,0.8542
78,Fox News,"The ""Shark Tank"" star recently insisted Musk, a staunch Trump supporter, wouldn’t be able to have a cabinet position in a Trump administration because of all the potential conflicts of interest related to his businesses.",Trump,negative,0.6689
78,Fox News,"The ""Shark Tank"" star recently insisted Musk, a staunch Trump supporter, wouldn’t be able to have a cabinet position in a Trump administration because of all the potential conflicts of interest related to his businesses.",Trump,negative,0.6689
78,Fox News,"Cuban came under fire last week after he claimed Trump wouldn’t campaign with women like former Republican presidential candidate Nikki Haley because he doesn’t associate with ""strong, intelligent women.",Trump,negative,0.9855
78,Fox News,"""
""Donald Trump, you never see him around strong, intelligent women.",Donald Trump,negative,0.9661
78,Fox News,"""
HARRIS SURROGATE MARK CUBAN TELLS CNBC HE'D WORK WITH TRUMP ADMINISTRATION",TRUMP,neutral,0.8373
78,Fox News,"IF ASKED
Last month, Cuban revealed he'd be willing to help Trump if Harris didn't win.",Trump,neutral,0.5604
78,Fox News,"""If Trump wins, last time when he won, he asked me to help on health care, on PPE [personal protective equipment], I sat with [ex-White House aide]",Trump,positive,0.7704
79,Fox News,"On election night, journalist Kate Couric preemptively warned Americans that votes rolling in for former President Trump on Tuesday night were simply ""a red mirage.",President Trump,negative,0.7004
79,Fox News,"""
Hours later, Trump won the presidential election after earning more than 270 electoral votes.",Trump,positive,0.8714
79,Fox News,Trump addressed his supporters in the nation early Wednesday morning following the projection of his decisive victory over Vice President Kamala Harris.,Trump,positive,0.5827
79,Fox News,"""
KATIE COURIC SAYS DEMOCRATS HAVE ‘KIND OF LOST’ WORKING CLASS VOTES, URGES PARTY TO ‘DO BETTER’
""So don't panic if you hear people or see kind of Donald Trump winning in some of the swing states, because that happened before in 2020, and as the votes come in from bigger urban areas, the results change,"" the liberal former news anchor added.",Donald Trump,positive,0.6238
79,Fox News,"Back in May, Couric told ""The Issue Is"" host Elex Michaelson, ""It seems that Donald Trump has the edge right now, despite all of his legal woes and the fact that, y’know, he’s on trial and Stormy Daniels and Michael Cohen,"" the journalist said when asked about the state of the race.",Donald Trump,negative,0.5657
80,Fox News,"Former ""View"" co-host Meghan McCain accused ABC News of ""malfeasance"" for not having any conservative women who voted for President-elect Trump on the political talk show the morning after his historic win.",Trump,negative,0.4968
80,Fox News,"""It is actual malfeasance on the part of ABC News that there isn't one single conservative woman on The View this morning who voted for Trump or simply isn't repulsed by his supporters to explain to America why he is still so popular,"" she posted to X on Wednesday.",Trump,negative,0.9532
80,Fox News,"Her criticism came the day after former Trump aide and ""View"" co-host Alyssa Farah Griffin, who occupies the show's token conservative chair, announced to the audience that she voted for Vice President Kamala Harris.",Trump,negative,0.9183
80,Fox News,"‘THE VIEW’ CO-HOST AND FORMER TRUMP AIDE ALYSSA FARAH GRIFFIN ANNOUNCES SHE VOTED FOR HARRIS
The hosts had varying reactions to Trump's win on Wednesday's show, pivoting between defending Harris as having done the best she could and vowing to protest the Trump presidency.",TRUMP,negative,0.5806
80,Fox News,"‘THE VIEW’ CO-HOST AND FORMER TRUMP AIDE ALYSSA FARAH GRIFFIN ANNOUNCES SHE VOTED FOR HARRIS
The hosts had varying reactions to Trump's win on Wednesday's show, pivoting between defending Harris as having done the best she could and vowing to protest the Trump presidency.",Trump,negative,0.6366
80,Fox News,"‘THE VIEW’ CO-HOST AND FORMER TRUMP AIDE ALYSSA FARAH GRIFFIN ANNOUNCES SHE VOTED FOR HARRIS
The hosts had varying reactions to Trump's win on Wednesday's show, pivoting between defending Harris as having done the best she could and vowing to protest the Trump presidency.",Trump,negative,0.6309
80,Fox News,"Despite worrying last week that Trump would send in the National Guard to shoot college student protesters, anti-Trump co-host Joy Behar gave a measured response to his win on Wednesday, affirming that the ""people spoke"" and though she ""vehemently disagreed"" with America’s decision, we still live in a ""democracy.",Trump,negative,0.9636
80,Fox News,"Despite worrying last week that Trump would send in the National Guard to shoot college student protesters, anti-Trump co-host Joy Behar gave a measured response to his win on Wednesday, affirming that the ""people spoke"" and though she ""vehemently disagreed"" with America’s decision, we still live in a ""democracy.",Trump,negative,0.963
80,Fox News,"""
Co-host Sunny Hostin, who previously predicted Harris would win the election in a ""blowout,"" said she was ""profoundly disturbed"" by the results, saying Trump was a threat to Americans' civil rights, health and the economy, and would even put some people in ""internment camps.",Trump,negative,0.9928
80,Fox News,"Co-host Ana Navarro, a Democratic Party supporter who nevertheless maintains her Republican label, also lamented that the country didn't elect the first Black Asian female president while she pledged to keep fighting against Trump.",Trump,negative,0.9718
80,Fox News,"""I worked hard as hell for Donald Trump not to be president.",Donald Trump,negative,0.8669
80,Fox News,"But today, unlike Donald Trump and his followers, I acknowledge that he won.",Donald Trump,negative,0.8126
80,Fox News,"""
CLICK HERE TO GET THE FOX NEWS APP
Co-host Whoopi Goldberg, who avoids saying Trump's name on the air, praised Harris for her performance in the abbreviated campaign.",Trump,negative,0.5803
80,Fox News,"""
Griffin was the only co-host who attempted to do what McCain was calling for, pleading for the left to ""take a moment to listen"" to the people who voted for Trump.",Trump,neutral,0.4734
80,Fox News,"""What’s important is this: tens of millions of Americans, friends, neighbors, family members voted for Donald Trump.",Donald Trump,positive,0.9195
81,Fox News,"The New York Times editorial board was despondent over President-elect Donald Trump's decisive victory, declaring his return to power was a ""grave threat"" to the republic.",Donald Trump,negative,0.8331
81,Fox News,"""American voters have made the choice to return Donald Trump to the White House, setting the nation on a precarious course that no one can fully foresee,"" the board wrote on Wednesday, later adding, ""Mr. Trump’s election poses a grave threat to [the] republic, but he will not determine the long-term fate of American democracy.",Donald Trump,negative,0.9801
81,Fox News,"""American voters have made the choice to return Donald Trump to the White House, setting the nation on a precarious course that no one can fully foresee,"" the board wrote on Wednesday, later adding, ""Mr. Trump’s election poses a grave threat to [the] republic, but he will not determine the long-term fate of American democracy.",Trump,negative,0.9815
81,Fox News,"""
Trump capped a stunning political comeback from his defeat in 2020 and impeachment over the January 6 Capitol riot with an emphatic win over Vice President Kamala Harris.",Trump,positive,0.5959
81,Fox News,"Winning back swing states like Pennsylvania, Georgia and Wisconsin, and making huge gains in deep-blue states, Trump was declared the winner by media outlets early Wednesday morning and pledged to usher in a ""golden era"" for the United States.",Trump,positive,0.9667
81,Fox News,The New York Times is not among those enthused about Trump's win.,Trump,positive,0.4226
81,Fox News,"TRUMP'S VICTORY DOESN'T GO OVER WELL WITH LIBERAL MEDIA: ‘I’M GONNA THROW UP'
""Over the next four years, Americans must be cleareyed about the threat to the nation and its laws that will come from its 47th president and be prepared to exercise their rights in defense of the country and the people, laws, institutions and values that have kept it strong,"" the Times wrote.",TRUMP,positive,0.4735
81,Fox News,"The Times was among the media organizations that called for him to step aside after his poor debate showing against Trump in June; under intense pressure, Biden dropped out as the Democratic nominee and endorsed Harris on July 21, setting off a furious race to the campaign finish.",Trump,negative,0.9475
81,Fox News,"In backing Harris, it called her the only patriotic choice and said Trump was manifestly unfit for office.",Trump,negative,0.9872
82,Fox News,"Multiple union members told Fox News Digital that they have been working on a deal with Times leadership for over two years, and it's unclear what the paper's website will look like on election night as Americans choose either Donald Trump or Kamala Harris for president.",Donald Trump,neutral,0.8699
83,Fox News,Supporters of President-elect Donald Trump celebrated his resounding victory online Wednesday with a flood of comical and pointed memes mocking Kamala Harris and Democrats as they bemoaned her stunning defeat.,Donald Trump,positive,0.8076
83,Fox News,Trump capped a historic political comeback from his defeat in 2020 and impeachment over the January 6 Capitol riot with an emphatic win over Harris.,Trump,positive,0.7324
83,Fox News,"During his victory speech on Tuesday night, Trump pledged to usher in a ""golden era"" for the United States.",Trump,positive,0.9321
83,Fox News,"In the hours since, Trump supporters on X have been circulating their favorite memes targeting some of the notable moments and gaffes that made headlines throughout the 2024 election season.",Trump,positive,0.6303
83,Fox News,"TRUMP'S VICTORY DOESN'T GO OVER WELL WITH LIBERAL MEDIA: ‘I’M GONNA THROW UP'
Several users referenced President Biden's previous comment in which he called Trump supporters ""garbage,"" with one meme depicting Trump taking out trash bags emblazoned with Harris' and Biden's faces.",TRUMP,negative,0.9408
83,Fox News,"TRUMP'S VICTORY DOESN'T GO OVER WELL WITH LIBERAL MEDIA: ‘I’M GONNA THROW UP'
Several users referenced President Biden's previous comment in which he called Trump supporters ""garbage,"" with one meme depicting Trump taking out trash bags emblazoned with Harris' and Biden's faces.",Trump,negative,0.9599
83,Fox News,"TRUMP'S VICTORY DOESN'T GO OVER WELL WITH LIBERAL MEDIA: ‘I’M GONNA THROW UP'
Several users referenced President Biden's previous comment in which he called Trump supporters ""garbage,"" with one meme depicting Trump taking out trash bags emblazoned with Harris' and Biden's faces.",Trump,negative,0.9599
83,Fox News,"Others shared memes depicting Trump as a protector of Peanut the Squirrel, a beloved pet who was an internet sensation before New York state officials confiscated and killed it.",Trump,negative,0.699
83,Fox News,"Trump's recent trip to a Pennsylvania McDonald's was also widely featured in the meme response to his victory, with some users Photoshopping a viral photo of Trump serving fries to customers at the drive-through.",Trump,negative,0.3984
83,Fox News,"Trump's recent trip to a Pennsylvania McDonald's was also widely featured in the meme response to his victory, with some users Photoshopping a viral photo of Trump serving fries to customers at the drive-through.",Trump,negative,0.3899
83,Fox News,"In a series of other posts, Trump supporters took aim at the mainstream media for its out of touch coverage of the election and the meltdown of liberals over the results.",Trump,negative,0.5472
84,Fox News,Media outlets that spent much of 2024 sounding the alarm that former President Trump is a threat to democracy didn’t take it particularly well when it began to look like he would win on election night.,President Trump,negative,0.9909
84,Fox News,"Fox News projects Trump will become the 47th President of the United States, despite years of unflattering coverage from legacy media outlets.",Trump,positive,0.5475
84,Fox News,"In the face of this dawning reality, MSNBC’s Rachel Maddow suggested that Trump would make national abortion banned by executive order, while her colleague Alex Wagner grappled with the reality that MAGA is a real movement with ""legs.",Trump,negative,0.7608
84,Fox News,"""
CBS’ Gayle King fretted over Trump’s unchecked command, saying it ""seems like he will be in power with no guard rails.",Trump,negative,0.9864
84,Fox News,"""
MSNBC’s Joy Reid declared, ""Nobody wants Donald Trump more to be president than [Israeli Prime Minister]",Donald Trump,negative,0.6644
84,Fox News,"""
DONALD TRUMP ELECTED AS THE NEXT PRESIDENT OF THE UNITED STATES
Liberal pundits and journalists began to sweat in the 10 p.m. ET hour, after Iowa was called for Trump, as many talking heads had taken the shocking data from pollster J. Ann Selzer over the weekend that claimed Vice President Kamala Harris had a lead in the state as gospel.",DONALD TRUMP,neutral,0.499
84,Fox News,"""
DONALD TRUMP ELECTED AS THE NEXT PRESIDENT OF THE UNITED STATES
Liberal pundits and journalists began to sweat in the 10 p.m. ET hour, after Iowa was called for Trump, as many talking heads had taken the shocking data from pollster J. Ann Selzer over the weekend that claimed Vice President Kamala Harris had a lead in the state as gospel.",Trump,negative,0.4608
84,Fox News,Nicolle Wallace asked what kind of information young men were looking at to assume the economy would improve under Trump.,Trump,positive,0.6581
84,Fox News,Trump was a lil b---h in all of them.,Trump,negative,0.9643
84,Fox News,"As Pennsylvania began looking like it would favor Trump, NBC panelists nitpicked Harris for spending too much time campaigning in the state when she could have chosen popular Governor Josh Shapiro as her running mate.",Trump,positive,0.4837
84,Fox News,"CNN’s John King pointed out that Trump was dominating Waukesha County in Wisconsin and said, ""This is a place, the Harris campaign was hoping, ‘Hey women, you don’t have to tell your husband who you’re going to vote for.'",Trump,positive,0.7139
84,Fox News,"""
THREE INCREDIBLE WAYS THE FAR-LEFT MEDIA HELPED TRUMP WIN AGAIN
Far-left pundit Elie Mystal agreed and posted, ""Black people did their job.",TRUMP,positive,0.832
84,Fox News,Trump’s gains with Latinos were real.,Trump,positive,0.942
84,Fox News,Trump is their guy.,Trump,positive,0.8276
84,Fox News,"""If Trump wins, there will be efforts to blame Russian interference or the Harris campaign or Biden, etc.",Trump,negative,0.5828
84,Fox News,But we need to be clear eyed that a huge swath of America likes what Trump is selling.,Trump,positive,0.8195
84,Fox News,"And here we are,"" Rupar wrote on X.
Shortly before 1 a.m. ET, CNN’s Tapper declared that anyone would rather be in Trump’s position than Harris’ as Georgia was called for the former president.",Trump,neutral,0.4825
84,Fox News,"HARRIS WILL NOT SPEAK FROM HOWARD UNIVERSITY ON ELECTION NIGHT AS PLANNED
On PBS, Jonathan Capehart said he was ""mystified"" that Trump gained support from 2020.",Trump,positive,0.8488
84,Fox News,"""
Liberal pundits realized there was no path to victory for Harris once Pennsylvania was called for Trump in the 1 a.m. ET hour.",Trump,neutral,0.892
84,Fox News,"Shortly, Trump addressed supporters.",Trump,neutral,0.9205
84,Fox News,"Indeed, Trump will never be a candidate for president again, but he's made perhaps the most astonishing political comeback in American history.",Trump,positive,0.7099
85,Fox News,"In the biggest political comeback in our lifetime, Donald Trump will once again be seated in the Oval Office as the 47th president of the United States.",Donald Trump,positive,0.9114
85,Fox News,"After facing an endless onslaught of lawfare, false narratives, demonization of his family, and literally being shot in one of two assassination attempts, former President Trump overcame every obstacle.",President Trump,negative,0.7008
85,Fox News,FOX NEWS PROJECTS DONALD TRUMP DEFEATS KAMALA HARRIS TO BECOME 47TH PRESIDENT OF THE UNITED STATES,DONALD TRUMP,neutral,0.5418
85,Fox News,"In reality, Donald Trump built the most diverse coalition of voters Republicans have seen in our lifetimes.",Donald Trump,positive,0.9697
85,Fox News,Trump ran on strength and making America great again.,Trump,positive,0.973
85,Fox News,But Trump overcame the over-the-top name-calling and far-fetched catastrophizing.,Trump,negative,0.5082
85,Fox News,"In the end, the Donald Trump 2024 victory is a story of perseverance, guts, and an insatiable desire to ‘fight, fight, fight’ for the American people.",Donald Trump,positive,0.9659
85,Fox News,THREE INCREDIBLE WAYS THE FAR-LEFT MEDIA HELPED TRUMP WIN AGAIN,TRUMP,positive,0.8837
85,Fox News,Trump led the party by remaking the party.,Trump,positive,0.878
85,Fox News,"RNC Chairman Michael Whatley, together with Lara Trump and countless others, raised the money and built the infrastructure necessary to enhance the efforts of the state parties.",Trump,positive,0.8485
85,Fox News,Trump successfully drew in low propensity voters from across the demographic and political spectrum.,Trump,positive,0.8952
85,Fox News,TRUMP VICTORY SLAMS DEMOCRATS' WOKE WORLD VIEW.,TRUMP,neutral,0.3558
85,Fox News,"Trump elevated talented leaders like Tulsi Gabbard, Robert F. Kennedy Jr., Nicole Shanahan and others abandoned by today's woke-ified Democratic Party.",Trump,positive,0.8603
85,Fox News,Even former congressman and libertarian icon Ron Paul was on the Trump Train before all was said and done.,Trump,neutral,0.8618
85,Fox News,"As the new owner of X (formerly Twitter), Musk provided the platform for Trump and his supporters to openly communicate without the legacy media as an intermediary.",Trump,positive,0.7299
85,Fox News,"CLICK HERE FOR MORE FOX NEWS OPINION
Finally, Donald Trump selected the best possible running mate in Ohio Sen. JD Vance.",Donald Trump,positive,0.5719
85,Fox News,"Not only did the ""Hillbilly Elegy"" author have a compelling and inspirational personal story, he knew how to articulate the best case for a Trump presidency.",Trump,positive,0.7872
85,Fox News,"In the end, the Donald Trump victory is a story of perseverance, guts and an insatiable desire to ""fight, fight, fight"" for the American people.",Donald Trump,positive,0.9724
85,Fox News,"Going forward, we'll see how the Democrats react to a convincing Trump victory.",Trump,positive,0.7064
85,Fox News,Or will they once again resort to the election denial they embraced after Trump's first election?,Trump,negative,0.6061
86,Fox News,"One week after former President Trump’s smashing victory, there is slated to be action in a New York State court, where the president-elect must still deal with 34 felony business-records charges on which a Manhattan jury found him guilty this spring.",President Trump,negative,0.8391
86,Fox News,Judge Juan Merchan is expected to rule on Trump’s motion to vacate the guilty verdicts.,Trump,neutral,0.8833
86,Fox News,"Team Trump argues that, under the Supreme Court’s July 1 ruling that former presidents have presumptive immunity from prosecution for official acts, the case must be thrown out because District Attorney Alvin Bragg recklessly chose to include official-acts evidence in the prosecution.",Trump,neutral,0.8221
86,Fox News,"Merchan, an activist Democrat, has ruled against Trump with numbing regularity throughout the proceedings.",Trump,negative,0.9028
86,Fox News,"Past being prologue, we should expect Merchan to deny Trump’s immunity claim.",Trump,negative,0.7777
86,Fox News,And although the case is absurd — alleging that Trump falsified his business records to conceal a legal non-disclosure agreement — the judge indulged the D.A.’s farcical contention to the jury that Trump had conspired to steal the 2016 election.,Trump,negative,0.9969
86,Fox News,And although the case is absurd — alleging that Trump falsified his business records to conceal a legal non-disclosure agreement — the judge indulged the D.A.’s farcical contention to the jury that Trump had conspired to steal the 2016 election.,Trump,negative,0.9969
86,Fox News,"Naturally, Trump never wants to be sentenced, and certainly not in his moment of triumph.",Trump,negative,0.6354
86,Fox News,"Indeed, that is why Trump’s federal election-interference case in Washington, D.C., has been in suspended animation for nearly a year.",Trump,negative,0.9656
86,Fox News,"Hence, Trump lawyers will argue that they should be able to appeal Merchan’s immunity ruling before sentence is imposed — to the two levels of appeal in New York, and potentially to the U.S. Supreme Court.",Trump,neutral,0.8054
86,Fox News,"Bragg will counter that this is the unusual situation in which the immunity issue did not become consequential until after the trial was over; therefore, the argument will go, it would make more sense to proceed with sentencing and then let the case go up on appeal, with Trump able to raise immunity in addition to the many other appellate claims he anticipates.",Trump,positive,0.4154
86,Fox News,WORLD LEADERS REACT TO TRUMP VICTORY,TRUMP,neutral,0.621
86,Fox News,"Understand, Trump is not going to prison even if Merchan metes out an incarceration sentence.",Trump,neutral,0.5379
86,Fox News,"Though the charges are felonies, they are not sufficiently serious under New York law to merit immediate detention; Trump will get bail pending appeal.",Trump,negative,0.8255
86,Fox News,"Given that Trump is not going to be sent to Rikers Island by a Manhattan judge in any event, it would be prudent to postpone the sentence and allow Trump to pursue his immunity appeal.",Trump,negative,0.4765
86,Fox News,"Given that Trump is not going to be sent to Rikers Island by a Manhattan judge in any event, it would be prudent to postpone the sentence and allow Trump to pursue his immunity appeal.",Trump,negative,0.4765
86,Fox News,"If the appellate courts do not put the sentencing on hold, Trump would remain at liberty while the case is on appeal — a process that will take well over a year.",Trump,neutral,0.7349
86,Fox News,"Under those circumstances, the Justice Department should urge the courts — at the state level, and federal court if necessary — to suspend further proceedings in the New York criminal case until Trump’s presidency has concluded.",Trump,neutral,0.8625
86,Fox News,This would not place Trump above the law.,Trump,negative,0.8701
86,Fox News,One would hope that the lesson Democrats take from Trump’s sweeping victory is that lawfare is un-American.,Trump,positive,0.6449
86,Fox News,Democrats would do well to assimilate that lesson and to avoid pressing ahead with lawfare after Americans returned Trump to the White House despite these allegations.,Trump,negative,0.5762
86,Fox News,"It could also provide the political space Gov. Kathy Hochul would need to pardon Trump over the caterwauling of New York progressives — hopefully, Democrats are reading the returns showing inroads Trump made with their traditional constituencies in the Empire State.",Trump,negative,0.9168
86,Fox News,"It could also provide the political space Gov. Kathy Hochul would need to pardon Trump over the caterwauling of New York progressives — hopefully, Democrats are reading the returns showing inroads Trump made with their traditional constituencies in the Empire State.",Trump,negative,0.9168
86,Fox News,The resounding win Americans have given Trump should be its death knell.,Trump,positive,0.8102
87,Fox News,"Former Attorney General Bill Barr, who served in President-elect Trump's first administration, is calling on prosecutors at the state and federal levels to dismiss the pending legal cases against Trump before he takes office once again.",Trump,negative,0.7078
87,Fox News,"Former Attorney General Bill Barr, who served in President-elect Trump's first administration, is calling on prosecutors at the state and federal levels to dismiss the pending legal cases against Trump before he takes office once again.",Trump,negative,0.7266
87,Fox News,"Barr told Fox News Digital that voters were well aware of all the allegations against Trump when electing him to a second term in office on Tuesday, and that it is in the country's best interest for prosecutors to listen to them.",Trump,negative,0.9787
87,Fox News,"""The American people have rendered their verdict on President Trump, and decisively chosen him to lead the country for the next four years,"" Barr said.",President Trump,positive,0.9135
87,Fox News,"""They did that with full knowledge of the claims against him by prosecutors around the country and I think Attorney General Garland and the state prosecutors should respect the people’s decision and dismiss the cases against President Trump now.",President Trump,negative,0.9226
87,Fox News,"""
TRUMP VOWS TO LEAD ‘GOLDEN AGE OF AMERICA' IN VICTORY SPEECH: ’FIX EVERYTHING'",TRUMP,positive,0.8254
87,Fox News,"Once Trump takes office in January, Barr pointed out, prosecutors will be unable to continue the cases during his term.",Trump,neutral,0.6163
87,Fox News,"A Trump-appointed attorney general could end the federal cases brought by Special Counsel Jack Smith; one in Washington, D.C., for alleged efforts to overturn the outcome of the 2020 election, and another in Florida based on allegations dealing with retaining classified documents after his first term.",Trump,negative,0.6084
87,Fox News,"""We got immunity at the Supreme Court,"" Trump told Hugh Hewitt last month.",Trump,neutral,0.8565
87,Fox News,"""
TRUMP CLAIMS VICTORY, HARRIS SKIPS PARTY:",TRUMP,neutral,0.4514
87,Fox News,"THE BIGGEST SURPRISES OF ELECTION NIGHT
However, Trump would be powerless to stop state cases brought against him in New York and Georgia.",Trump,negative,0.9808
87,Fox News,This includes the New York criminal case in which Trump was already found guilty but has yet to receive a sentence.,Trump,negative,0.986
88,Fox News,"In some, Trump won or improved his performance from 2020.",Trump,positive,0.8874
88,Fox News,"Bucks County, Pennsylvania
With 98% reporting as of Wednesday morning, Trump led in Bucks County, a primarily suburban county just north of Philadelphia, by a mere 512 votes.",Trump,positive,0.732
88,Fox News,"If Trump's lead of 49.58% to Harris' 49.45% holds, it would be the first time a Republican won the county since 1988.",Trump,positive,0.8534
88,Fox News,Biden beat Trump by four points in 2020.,Trump,neutral,0.7148
88,Fox News,"Trump is projected to win Pennsylvania, according to the Fox News Decision Desk.
Erie County, Pennsylvania
In Erie County, Trump is leading with 50.26% of the vote, compared to the 48.82% for Harris.",Trump,positive,0.9016
88,Fox News,"Trump is projected to win Pennsylvania, according to the Fox News Decision Desk.
Erie County, Pennsylvania
In Erie County, Trump is leading with 50.26% of the vote, compared to the 48.82% for Harris.",Trump,positive,0.9
88,Fox News,"Northampton County, Pennsylvania
Trump is also leading with 50.63% of the vote in Northampton County, where Harris received 48.40%.",Trump,positive,0.7065
88,Fox News,"Door County, Wisconsin
Door County, Wisconsin, broke with its usual bellwether status on Tuesday night, as 50.56% of voters chose Harris, while 48.33% chose Trump, according to unofficial results Wednesday morning.",Trump,neutral,0.8327
88,Fox News,"Trump carried battleground Wisconsin, Fox News projects, with 49.75% of the vote, compared to 48.8% who selected Harris.",Trump,neutral,0.5536
88,Fox News,"In 2020, Biden received 50% of the vote in Door County, while Trump received 48.6% there.",Trump,neutral,0.7869
88,Fox News,"Biden carried Wisconsin as a whole 49.6% to Trump's 48.9%, and the Democrat won the 2020 general election.",Trump,neutral,0.7137
88,Fox News,"Kent County, Michigan
In Kent County, Michigan, 51.53% of voters chose Harris, while 46.69% chose Trump.",Trump,neutral,0.8597
88,Fox News,"As of Wednesday morning, Trump is leading in Michigan with 50.09% of the vote to Harris' 48.09%, but the Fox News Decision Desk has not yet called the race.",Trump,positive,0.8224
88,Fox News,"In the 2020 election, Biden won 52.1% of the vote in Kenty County, while Trump won 45.9%.",Trump,neutral,0.5459
88,Fox News,"That year, Biden carried Michigan with 50.6% of the vote, while Trump received 47.9%.",Trump,neutral,0.6368
88,Fox News,Kilburn credited Trump for Kent County remaining purple territory.,Trump,positive,0.8592
88,Fox News,"""Trump, for the most part, has been pretty clear.",Trump,positive,0.6663
88,Fox News,"""
Vigo County, Indiana
Trump won Vigo County, Indiana, with 58.08% of the vote, while Harris received 39.96%.",Trump,positive,0.5415
88,Fox News,"FOX NEWS VOTER ANALYSIS: HOW TRUMP REGAINED THE WHITE HOUSE
Matthew Bergbower, a political science professor at Indiana State University, described a bellwether county as a ""microcosm of the nation"" in terms of political preferences.",TRUMP,negative,0.5319
88,Fox News,"Though his county, Vigo County in Indiana, deviated by voting for Donald Trump in 2020, it has chosen the winning candidate in every election since 1952.",Donald Trump,positive,0.6394
88,Fox News,"Clallam County, Washington
In Clallam County, Washington, Harris received 54.29% of the vote, while Trump received 43.90%.",Trump,neutral,0.7833
